queue_id,queued_at,source,outcome,duration,requested_media_type
bf6b8223d92e,14/03/21 19:31,tab,finished,450,text
bf6b8223d92e,14/03/21 19:34,tab,canceled,26,text
bf6b8223d92e,14/03/21 19:34,tab,finished,340,text
bf6b8223d92e,14/03/21 19:34,tab,finished,183,text
bf6b8223d92e,14/03/21 19:35,tab,finished,124,text
bf6b8223d92e,14/03/21 19:35,tab,finished,211,text
bf6b8223d92e,14/03/21 19:36,tab,finished,296,text
bf6b8223d92e,14/03/21 19:37,tab,finished,703,text
bf6b8223d92e,14/03/21 19:39,tab,finished,103,text
bf6b8223d92e,14/03/21 19:40,tab,finished,245,text
bf6b8223d92e,14/03/21 19:42,tab,finished,160,text
bf6b8223d92e,14/03/21 19:44,tab,disconnected,392,text
bf6b8223d92e,14/03/21 19:45,tab,canceled,91,text
bf6b8223d92e,14/03/21 19:45,tab,finished,1097,text
bf6b8223d92e,14/03/21 19:47,tab,finished,192,text
bf6b8223d92e,14/03/21 19:48,tab,finished,602,text
bf6b8223d92e,14/03/21 19:49,tab,disconnected,284,text
bf6b8223d92e,14/03/21 19:50,tab,finished,159,text
bf6b8223d92e,14/03/21 19:51,tab,finished,336,text
bf6b8223d92e,14/03/21 19:53,tab,finished,263,text
bf6b8223d92e,14/03/21 19:53,tab,disconnected,628,text
bf6b8223d92e,14/03/21 19:53,tab,disconnected,428,text
bf6b8223d92e,14/03/21 19:56,tab,finished,199,text
bf6b8223d92e,14/03/21 19:57,tab,finished,383,text
bf6b8223d92e,14/03/21 20:03,tab,finished,374,text
bf6b8223d92e,14/03/21 20:07,tab,finished,461,text
bf6b8223d92e,14/03/21 20:08,tab,finished,260,text
bf6b8223d92e,14/03/21 20:13,tab,finished,12,text
bf6b8223d92e,14/03/21 20:14,tab,finished,204,text
bf6b8223d92e,14/03/21 20:14,tab,disconnected,110,text
bf6b8223d92e,14/03/21 20:15,tab,finished,142,text
bf6b8223d92e,14/03/21 20:15,tab,finished,234,text
bf6b8223d92e,14/03/21 20:17,tab,finished,4,text
bf6b8223d92e,14/03/21 20:18,tab,finished,21,text
bf6b8223d92e,14/03/21 20:18,tab,finished,64,text
bf6b8223d92e,14/03/21 20:19,tab,finished,298,text
bf6b8223d92e,14/03/21 20:20,tab,finished,349,text
bf6b8223d92e,14/03/21 20:22,tab,finished,569,text
bf6b8223d92e,14/03/21 20:22,tab,finished,5,text
bf6b8223d92e,14/03/21 20:22,tab,finished,101,text
bf6b8223d92e,14/03/21 20:23,tab,finished,8,text
bf6b8223d92e,14/03/21 20:26,tab,finished,71,text
bf6b8223d92e,14/03/21 20:30,tab,finished,106,text
bf6b8223d92e,14/03/21 20:30,tab,finished,131,text
bf6b8223d92e,14/03/21 20:32,tab,finished,141,text
bf6b8223d92e,14/03/21 20:32,tab,disconnected,315,text
bf6b8223d92e,14/03/21 20:32,tab,finished,3,text
bf6b8223d92e,14/03/21 20:34,tab,finished,241,text
bf6b8223d92e,14/03/21 20:36,tab,finished,4,text
bf6b8223d92e,14/03/21 20:37,tab,canceled,197,text
bf6b8223d92e,14/03/21 20:37,tab,finished,6,text
bf6b8223d92e,14/03/21 20:38,tab,finished,6,text
bf6b8223d92e,14/03/21 20:39,tab,finished,58,text
bf6b8223d92e,14/03/21 20:39,tab,finished,20,text
bf6b8223d92e,14/03/21 20:44,tab,finished,46,text
bf6b8223d92e,14/03/21 20:44,tab,finished,685,text
bf6b8223d92e,14/03/21 20:44,tab,disconnected,207,text
bf6b8223d92e,14/03/21 20:45,tab,finished,8,text
bf6b8223d92e,14/03/21 20:45,tab,disconnected,305,text
bf6b8223d92e,14/03/21 20:45,tab,canceled,10,text
bf6b8223d92e,14/03/21 20:46,tab,disconnected,238,text
bf6b8223d92e,14/03/21 20:48,tab,canceled,9,text
bf6b8223d92e,14/03/21 20:48,tab,finished,110,text
bf6b8223d92e,14/03/21 20:48,tab,finished,78,text
bf6b8223d92e,14/03/21 20:50,tab,finished,524,text
bf6b8223d92e,14/03/21 20:52,tab,disconnected,437,text
bf6b8223d92e,14/03/21 20:53,tab,canceled,249,text
bf6b8223d92e,14/03/21 20:53,tab,finished,216,text
bf6b8223d92e,14/03/21 20:53,tab,finished,437,text
bf6b8223d92e,14/03/21 20:58,tab,disconnected,245,text
bf6b8223d92e,14/03/21 21:00,tab,finished,265,text
bf6b8223d92e,14/03/21 21:00,tab,finished,400,text
bf6b8223d92e,14/03/21 21:02,tab,disconnected,105,text
bf6b8223d92e,14/03/21 21:05,tab,finished,481,text
bf6b8223d92e,14/03/21 21:06,tab,finished,697,text
bf6b8223d92e,14/03/21 21:08,tab,finished,219,text
bf6b8223d92e,14/03/21 21:09,tab,finished,182,text
bf6b8223d92e,14/03/21 21:11,tab,finished,87,text
bf6b8223d92e,14/03/21 21:13,tab,finished,612,text
bf6b8223d92e,14/03/21 21:13,tab,finished,347,text
bf6b8223d92e,14/03/21 21:14,tab,finished,372,text
bf6b8223d92e,14/03/21 21:17,tab,finished,64,text
bf6b8223d92e,14/03/21 21:17,tab,finished,52,text
bf6b8223d92e,14/03/21 21:18,tab,finished,320,text
bf6b8223d92e,14/03/21 21:19,tab,finished,148,text
bf6b8223d92e,14/03/21 21:21,tab,finished,5,text
bf6b8223d92e,14/03/21 21:22,tab,finished,12,text
bf6b8223d92e,14/03/21 21:23,tab,finished,173,text
bf6b8223d92e,14/03/21 21:23,tab,finished,111,text
bf6b8223d92e,14/03/21 21:26,tab,finished,198,text
bf6b8223d92e,14/03/21 21:27,tab,finished,436,text
bf6b8223d92e,14/03/21 21:28,tab,finished,4,text
bf6b8223d92e,14/03/21 21:30,tab,finished,6,text
bf6b8223d92e,14/03/21 21:32,tab,finished,185,text
bf6b8223d92e,14/03/21 21:33,tab,finished,79,text
bf6b8223d92e,14/03/21 21:33,tab,finished,196,text
bf6b8223d92e,14/03/21 21:33,tab,finished,6,text
bf6b8223d92e,14/03/21 21:34,tab,finished,151,text
bf6b8223d92e,14/03/21 21:34,tab,finished,17,text
bf6b8223d92e,14/03/21 21:35,tab,finished,10,text
bf6b8223d92e,14/03/21 21:36,tab,finished,14,text
bf6b8223d92e,14/03/21 21:37,tab,finished,24,text
bf6b8223d92e,14/03/21 21:38,tab,finished,6,text
bf6b8223d92e,14/03/21 21:38,tab,finished,6,text
bf6b8223d92e,14/03/21 21:42,tab,finished,78,text
bf6b8223d92e,14/03/21 21:43,tab,finished,213,text
bf6b8223d92e,14/03/21 21:44,tab,disconnected,186,text
bf6b8223d92e,14/03/21 21:45,tab,canceled,106,text
bf6b8223d92e,14/03/21 21:45,tab,disconnected,109,text
bf6b8223d92e,14/03/21 21:46,tab,finished,368,text
bf6b8223d92e,14/03/21 21:46,tab,disconnected,312,text
bf6b8223d92e,14/03/21 21:47,tab,finished,229,text
bf6b8223d92e,14/03/21 21:49,tab,finished,43,text
bf6b8223d92e,14/03/21 21:50,tab,finished,27,text
bf6b8223d92e,14/03/21 21:50,tab,finished,8,text
bf6b8223d92e,14/03/21 21:50,tab,finished,385,text
bf6b8223d92e,14/03/21 21:50,tab,finished,464,text
bf6b8223d92e,14/03/21 21:51,tab,finished,111,text
bf6b8223d92e,14/03/21 21:51,tab,finished,445,text
bf6b8223d92e,14/03/21 21:52,tab,finished,352,text
bf6b8223d92e,14/03/21 21:53,tab,disconnected,112,text
bf6b8223d92e,14/03/21 21:56,tab,canceled,92,text
bf6b8223d92e,14/03/21 21:57,tab,finished,330,text
bf6b8223d92e,14/03/21 21:57,tab,finished,433,text
bf6b8223d92e,14/03/21 21:59,tab,finished,468,text
bf6b8223d92e,14/03/21 21:59,tab,finished,633,text
bf6b8223d92e,14/03/21 21:59,tab,finished,425,text
bf6b8223d92e,14/03/21 22:00,tab,disconnected,133,text
bf6b8223d92e,14/03/21 22:01,tab,disconnected,149,text
bf6b8223d92e,14/03/21 22:07,tab,finished,170,text
bf6b8223d92e,14/03/21 22:11,tab,finished,469,text
bf6b8223d92e,14/03/21 22:12,tab,finished,272,text
bf6b8223d92e,14/03/21 22:13,tab,finished,404,text
bf6b8223d92e,14/03/21 22:13,tab,canceled,55,text
bf6b8223d92e,14/03/21 22:14,tab,finished,47,text
bf6b8223d92e,14/03/21 22:15,tab,finished,160,text
bf6b8223d92e,14/03/21 22:16,tab,finished,153,text
bf6b8223d92e,14/03/21 22:17,tab,finished,14,text
bf6b8223d92e,14/03/21 22:17,tab,finished,28,text
bf6b8223d92e,14/03/21 22:18,tab,finished,40,text
bf6b8223d92e,14/03/21 22:20,tab,finished,431,text
bf6b8223d92e,14/03/21 22:20,tab,disconnected,205,text
bf6b8223d92e,14/03/21 22:21,tab,finished,195,text
bf6b8223d92e,14/03/21 22:21,tab,finished,77,text
bf6b8223d92e,14/03/21 22:21,tab,finished,66,text
bf6b8223d92e,14/03/21 22:22,tab,finished,9,text
bf6b8223d92e,14/03/21 22:24,tab,finished,2,text
bf6b8223d92e,14/03/21 22:24,tab,finished,187,text
bf6b8223d92e,14/03/21 22:26,tab,finished,50,text
bf6b8223d92e,14/03/21 22:26,tab,finished,204,text
bf6b8223d92e,14/03/21 22:26,tab,finished,8,text
bf6b8223d92e,14/03/21 22:26,tab,finished,16,text
bf6b8223d92e,14/03/21 22:27,tab,finished,25,text
bf6b8223d92e,14/03/21 22:28,tab,finished,46,text
bf6b8223d92e,14/03/21 22:30,tab,finished,38,text
bf6b8223d92e,14/03/21 22:31,tab,finished,4,text
bf6b8223d92e,14/03/21 22:31,tab,finished,99,text
bf6b8223d92e,14/03/21 22:31,tab,finished,33,text
bf6b8223d92e,14/03/21 22:32,tab,finished,5,text
bf6b8223d92e,14/03/21 22:33,tab,finished,285,text
bf6b8223d92e,14/03/21 22:37,tab,finished,5,text
bf6b8223d92e,14/03/21 22:40,tab,finished,77,text
bf6b8223d92e,14/03/21 22:40,tab,finished,6,text
bf6b8223d92e,14/03/21 22:43,tab,finished,13,text
bf6b8223d92e,14/03/21 22:44,tab,finished,6,text
bf6b8223d92e,14/03/21 22:44,tab,finished,3,text
bf6b8223d92e,14/03/21 22:44,tab,finished,5,text
bf6b8223d92e,14/03/21 22:47,tab,finished,4,text
bf6b8223d92e,14/03/21 22:48,tab,finished,30,text
bf6b8223d92e,14/03/21 22:51,tab,finished,7,text
bf6b8223d92e,14/03/21 22:52,tab,finished,2,text
bf6b8223d92e,14/03/21 22:52,tab,finished,10,text
bf6b8223d92e,14/03/21 22:53,tab,finished,1,text
bf6b8223d92e,14/03/21 22:54,tab,finished,9,text
bf6b8223d92e,14/03/21 22:54,tab,finished,11,text
bf6b8223d92e,14/03/21 22:55,tab,finished,9,text
bf6b8223d92e,14/03/21 22:55,tab,finished,6,text
bf6b8223d92e,14/03/21 22:56,tab,finished,6,text
bf6b8223d92e,14/03/21 22:57,tab,finished,4,text
bf6b8223d92e,14/03/21 22:59,tab,finished,21,text
bf6b8223d92e,14/03/21 22:59,tab,finished,2,text
bf6b8223d92e,14/03/21 23:01,tab,finished,5,text
bf6b8223d92e,14/03/21 23:05,tab,finished,2,text
bf6b8223d92e,14/03/21 23:15,tab,finished,6,text
bf6b8223d92e,14/03/21 23:16,tab,finished,7,text
68058f1a9c69,15/03/21 13:33,button_embed,finished,4,text
68058f1a9c69,15/03/21 13:39,button_embed,finished,6,text
68058f1a9c69,15/03/21 13:39,tab,finished,7,text
68058f1a9c69,15/03/21 13:43,button_embed,finished,78,text
68058f1a9c69,15/03/21 13:43,tab,finished,24,text
68058f1a9c69,15/03/21 13:45,tab,finished,7,text
68058f1a9c69,15/03/21 13:47,tab,finished,6,text
68058f1a9c69,15/03/21 13:47,button_embed,finished,6,text
68058f1a9c69,15/03/21 13:53,button_embed,finished,9,text
68058f1a9c69,15/03/21 13:53,button_embed,finished,134,text
68058f1a9c69,15/03/21 13:54,button_embed,finished,115,text
68058f1a9c69,15/03/21 13:54,button_embed,finished,6,text
68058f1a9c69,15/03/21 13:56,button_embed,finished,5,text
68058f1a9c69,15/03/21 13:57,tab,canceled,19,text
68058f1a9c69,15/03/21 13:57,button_embed,finished,86,text
68058f1a9c69,15/03/21 13:57,button_embed,finished,36,text
68058f1a9c69,15/03/21 13:59,button_embed,finished,5,text
68058f1a9c69,15/03/21 13:59,tab,finished,97,text
68058f1a9c69,15/03/21 13:59,button_embed,finished,177,text
68058f1a9c69,15/03/21 13:59,tab,finished,16,text
68058f1a9c69,15/03/21 14:01,tab,finished,8,text
68058f1a9c69,15/03/21 14:02,button_embed,canceled,68,text
68058f1a9c69,15/03/21 14:04,tab,finished,2,text
68058f1a9c69,15/03/21 14:04,tab,finished,10,text
68058f1a9c69,15/03/21 14:04,button_embed,finished,42,text
68058f1a9c69,15/03/21 14:06,button_embed,finished,16,text
68058f1a9c69,15/03/21 14:08,button_embed,canceled,20,text
68058f1a9c69,15/03/21 14:09,button_embed,canceled,23,text
68058f1a9c69,15/03/21 14:09,button_embed,finished,313,text
68058f1a9c69,15/03/21 14:10,button_embed,finished,3,text
68058f1a9c69,15/03/21 14:10,button_embed,finished,13,text
68058f1a9c69,15/03/21 14:11,button_embed,canceled,28,text
bf6b8223d92e,15/03/21 14:11,tab,canceled,71,text
68058f1a9c69,15/03/21 14:14,tab,finished,6,text
68058f1a9c69,15/03/21 14:15,tab,finished,125,text
bf6b8223d92e,15/03/21 14:15,tab,finished,9,text
bf6b8223d92e,15/03/21 14:16,tab,finished,7,text
68058f1a9c69,15/03/21 14:16,tab,finished,196,text
bf6b8223d92e,15/03/21 14:18,tab,finished,9,text
68058f1a9c69,15/03/21 14:19,button_embed,finished,101,text
68058f1a9c69,15/03/21 14:20,tab,finished,6,text
bf6b8223d92e,15/03/21 14:21,tab,finished,9,text
68058f1a9c69,15/03/21 14:21,button_embed,finished,5,text
68058f1a9c69,15/03/21 14:21,button_embed,canceled,46,text
bf6b8223d92e,15/03/21 14:24,tab,finished,6,text
68058f1a9c69,15/03/21 14:24,button_embed,finished,6,text
68058f1a9c69,15/03/21 14:25,button_embed,finished,4,text
bf6b8223d92e,15/03/21 14:26,tab,finished,10,text
68058f1a9c69,15/03/21 14:26,tab,finished,5,text
68058f1a9c69,15/03/21 14:26,button_embed,finished,4,text
bf6b8223d92e,15/03/21 14:28,tab,finished,5,text
68058f1a9c69,15/03/21 14:28,button_embed,finished,2,text
68058f1a9c69,15/03/21 14:28,button_embed,finished,16,text
68058f1a9c69,15/03/21 14:29,tab,finished,24,text
bf6b8223d92e,15/03/21 14:29,tab,finished,11,text
68058f1a9c69,15/03/21 14:29,button_embed,finished,2,text
bf6b8223d92e,15/03/21 14:30,tab,finished,10,text
bf6b8223d92e,15/03/21 14:30,tab,finished,2,text
68058f1a9c69,15/03/21 14:31,button_embed,finished,6,text
68058f1a9c69,15/03/21 14:31,button_embed,finished,3,text
bf6b8223d92e,15/03/21 14:32,tab,finished,9,text
68058f1a9c69,15/03/21 14:32,button_embed,finished,20,text
68058f1a9c69,15/03/21 14:33,button_embed,finished,3,text
bf6b8223d92e,15/03/21 14:33,tab,finished,10,text
68058f1a9c69,15/03/21 14:34,button_embed,disconnected,308,text
bf6b8223d92e,15/03/21 14:35,tab,finished,29,text
68058f1a9c69,15/03/21 14:36,button_embed,finished,2,text
68058f1a9c69,15/03/21 14:36,button_embed,finished,5,text
68058f1a9c69,15/03/21 14:37,button_embed,finished,104,text
68058f1a9c69,15/03/21 14:37,button_embed,finished,9,text
68058f1a9c69,15/03/21 14:37,button_embed,finished,129,text
68058f1a9c69,15/03/21 14:39,tab,finished,11,text
bf6b8223d92e,15/03/21 14:40,tab,finished,6,text
68058f1a9c69,15/03/21 14:40,button_embed,finished,63,text
68058f1a9c69,15/03/21 14:40,button_embed,finished,61,text
bf6b8223d92e,15/03/21 14:41,tab,finished,151,text
68058f1a9c69,15/03/21 14:42,button_embed,finished,9,text
bf6b8223d92e,15/03/21 14:42,tab,finished,10,text
bf6b8223d92e,15/03/21 14:43,tab,finished,5,text
68058f1a9c69,15/03/21 14:43,button_embed,canceled,3,text
bf6b8223d92e,15/03/21 14:43,tab,finished,10,text
bf6b8223d92e,15/03/21 14:45,tab,finished,10,text
68058f1a9c69,15/03/21 14:46,button_embed,finished,103,text
68058f1a9c69,15/03/21 14:46,button_embed,finished,6,text
bf6b8223d92e,15/03/21 14:46,tab,finished,11,text
68058f1a9c69,15/03/21 14:46,button_embed,finished,15,text
68058f1a9c69,15/03/21 14:47,button_embed,finished,11,text
68058f1a9c69,15/03/21 14:48,button_embed,finished,3,text
bf6b8223d92e,15/03/21 14:48,tab,finished,9,text
68058f1a9c69,15/03/21 14:48,tab,canceled,90,text
68058f1a9c69,15/03/21 14:48,button_embed,finished,6,text
68058f1a9c69,15/03/21 14:49,button_embed,finished,87,text
bf6b8223d92e,15/03/21 14:49,tab,finished,4,text
bf6b8223d92e,15/03/21 14:49,tab,finished,297,text
68058f1a9c69,15/03/21 14:50,button_embed,canceled,39,text
68058f1a9c69,15/03/21 14:50,tab,finished,6,text
68058f1a9c69,15/03/21 14:51,tab,canceled,6,text
bf6b8223d92e,15/03/21 14:51,tab,finished,2,text
bf6b8223d92e,15/03/21 14:52,tab,finished,392,text
bf6b8223d92e,15/03/21 14:53,tab,finished,166,text
68058f1a9c69,15/03/21 14:54,tab,finished,6,text
68058f1a9c69,15/03/21 14:54,button_embed,finished,9,text
68058f1a9c69,15/03/21 14:54,tab,finished,3,text
68058f1a9c69,15/03/21 14:54,button_embed,finished,4,text
68058f1a9c69,15/03/21 14:54,button_embed,canceled,50,text
bf6b8223d92e,15/03/21 14:54,tab,finished,179,text
bf6b8223d92e,15/03/21 14:55,tab,canceled,127,text
68058f1a9c69,15/03/21 14:55,button_embed,finished,3,text
68058f1a9c69,15/03/21 14:55,button_embed,finished,9,text
bf6b8223d92e,15/03/21 14:55,tab,canceled,52,text
68058f1a9c69,15/03/21 14:56,button_embed,finished,5,text
bf6b8223d92e,15/03/21 14:56,tab,finished,22,text
bf6b8223d92e,15/03/21 14:57,tab,finished,151,text
68058f1a9c69,15/03/21 14:58,button_embed,finished,6,text
bf6b8223d92e,15/03/21 14:58,tab,finished,35,text
bf6b8223d92e,15/03/21 15:01,tab,finished,12,text
bf6b8223d92e,15/03/21 15:01,tab,finished,435,text
bf6b8223d92e,15/03/21 15:02,tab,finished,123,text
68058f1a9c69,15/03/21 15:03,tab,finished,8,text
68058f1a9c69,15/03/21 15:03,button_embed,finished,9,text
bf6b8223d92e,15/03/21 15:03,tab,finished,273,text
68058f1a9c69,15/03/21 15:04,tab,canceled,27,text
bf6b8223d92e,15/03/21 15:06,tab,finished,129,text
68058f1a9c69,15/03/21 15:07,button_embed,finished,5,text
bf6b8223d92e,15/03/21 15:07,tab,canceled,7,text
68058f1a9c69,15/03/21 15:08,button_embed,finished,7,text
bf6b8223d92e,15/03/21 15:08,tab,canceled,21,text
bf6b8223d92e,15/03/21 15:09,tab,finished,26,text
68058f1a9c69,15/03/21 15:09,button_embed,finished,30,text
bf6b8223d92e,15/03/21 15:10,tab,finished,272,text
68058f1a9c69,15/03/21 15:10,button_embed,finished,13,text
bf6b8223d92e,15/03/21 15:10,tab,finished,183,text
bf6b8223d92e,15/03/21 15:10,tab,finished,86,text
bf6b8223d92e,15/03/21 15:11,tab,finished,53,text
bf6b8223d92e,15/03/21 15:11,tab,canceled,556,text
68058f1a9c69,15/03/21 15:11,button_embed,finished,9,text
68058f1a9c69,15/03/21 15:12,tab,finished,14,text
bf6b8223d92e,15/03/21 15:12,tab,finished,384,text
68058f1a9c69,15/03/21 15:12,button_embed,finished,96,text
68058f1a9c69,15/03/21 15:12,button_embed,finished,6,text
68058f1a9c69,15/03/21 15:13,tab,finished,27,text
bf6b8223d92e,15/03/21 15:14,tab,finished,89,text
68058f1a9c69,15/03/21 15:14,button_embed,finished,73,text
bf6b8223d92e,15/03/21 15:15,tab,finished,106,text
bf6b8223d92e,15/03/21 15:15,tab,finished,380,text
bf6b8223d92e,15/03/21 15:16,tab,finished,50,text
68058f1a9c69,15/03/21 15:16,tab,finished,38,text
68058f1a9c69,15/03/21 15:17,button_embed,finished,11,text
68058f1a9c69,15/03/21 15:17,tab,finished,6,text
68058f1a9c69,15/03/21 15:17,button_embed,finished,5,text
68058f1a9c69,15/03/21 15:18,tab,canceled,68,text
bf6b8223d92e,15/03/21 15:19,tab,finished,178,text
bf6b8223d92e,15/03/21 15:20,tab,canceled,173,text
68058f1a9c69,15/03/21 15:21,button_embed,finished,2,text
68058f1a9c69,15/03/21 15:21,button_embed,finished,135,text
bf6b8223d92e,15/03/21 15:21,tab,finished,160,text
bf6b8223d92e,15/03/21 15:21,tab,finished,537,text
68058f1a9c69,15/03/21 15:21,tab,finished,2,text
bf6b8223d92e,15/03/21 15:22,tab,finished,305,text
68058f1a9c69,15/03/21 15:22,button_embed,finished,54,text
bf6b8223d92e,15/03/21 15:22,tab,canceled,28,text
bf6b8223d92e,15/03/21 15:23,tab,finished,275,text
68058f1a9c69,15/03/21 15:25,button_embed,finished,3,text
68058f1a9c69,15/03/21 15:25,tab,finished,2,text
bf6b8223d92e,15/03/21 15:26,tab,finished,520,text
68058f1a9c69,15/03/21 15:26,button_embed,finished,3,text
68058f1a9c69,15/03/21 15:26,tab,finished,7,text
bf6b8223d92e,15/03/21 15:28,tab,canceled,139,text
68058f1a9c69,15/03/21 15:28,tab,finished,84,text
68058f1a9c69,15/03/21 15:29,button_embed,canceled,12,text
bf6b8223d92e,15/03/21 15:29,tab,finished,243,text
68058f1a9c69,15/03/21 15:29,button_embed,finished,8,text
bf6b8223d92e,15/03/21 15:29,tab,finished,144,text
68058f1a9c69,15/03/21 15:29,button_embed,finished,34,text
68058f1a9c69,15/03/21 15:31,button_embed,finished,7,text
bf6b8223d92e,15/03/21 15:31,tab,canceled,79,text
68058f1a9c69,15/03/21 15:33,button_embed,finished,8,text
68058f1a9c69,15/03/21 15:33,tab,finished,6,text
bf6b8223d92e,15/03/21 15:33,tab,finished,183,text
68058f1a9c69,15/03/21 15:34,button_embed,finished,6,text
68058f1a9c69,15/03/21 15:34,button_embed,finished,9,text
68058f1a9c69,15/03/21 15:34,button_embed,finished,197,text
bf6b8223d92e,15/03/21 15:35,tab,finished,165,text
68058f1a9c69,15/03/21 15:36,button_embed,finished,5,text
68058f1a9c69,15/03/21 15:37,button_embed,finished,30,text
bf6b8223d92e,15/03/21 15:37,tab,finished,73,text
bf6b8223d92e,15/03/21 15:38,tab,finished,76,text
bf6b8223d92e,15/03/21 15:38,tab,finished,58,text
bf6b8223d92e,15/03/21 15:39,tab,finished,125,text
68058f1a9c69,15/03/21 15:39,button_embed,finished,91,text
68058f1a9c69,15/03/21 15:40,button_embed,finished,19,text
bf6b8223d92e,15/03/21 15:40,tab,finished,145,text
bf6b8223d92e,15/03/21 15:41,tab,finished,261,text
bf6b8223d92e,15/03/21 15:41,tab,canceled,116,text
bf6b8223d92e,15/03/21 15:41,tab,disconnected,109,text
bf6b8223d92e,15/03/21 15:41,tab,finished,303,text
bf6b8223d92e,15/03/21 15:42,tab,finished,97,text
bf6b8223d92e,15/03/21 15:42,tab,finished,143,text
bf6b8223d92e,15/03/21 15:42,tab,finished,148,text
bf6b8223d92e,15/03/21 15:42,tab,finished,187,text
bf6b8223d92e,15/03/21 15:43,tab,finished,195,text
bf6b8223d92e,15/03/21 15:44,tab,finished,35,text
bf6b8223d92e,15/03/21 15:44,tab,finished,432,text
bf6b8223d92e,15/03/21 15:45,tab,finished,227,text
68058f1a9c69,15/03/21 15:45,button_embed,finished,111,text
bf6b8223d92e,15/03/21 15:46,tab,finished,759,text
68058f1a9c69,15/03/21 15:46,tab,finished,17,text
68058f1a9c69,15/03/21 15:46,button_embed,finished,4,text
68058f1a9c69,15/03/21 15:46,tab,finished,4,text
bf6b8223d92e,15/03/21 15:47,tab,finished,209,text
bf6b8223d92e,15/03/21 15:48,tab,finished,443,text
bf6b8223d92e,15/03/21 15:48,tab,finished,29,text
bf6b8223d92e,15/03/21 15:49,tab,finished,87,text
bf6b8223d92e,15/03/21 15:49,tab,finished,143,text
bf6b8223d92e,15/03/21 15:49,tab,finished,97,text
68058f1a9c69,15/03/21 15:49,tab,finished,28,text
bf6b8223d92e,15/03/21 15:50,tab,finished,254,text
68058f1a9c69,15/03/21 15:51,button_embed,finished,10,text
bf6b8223d92e,15/03/21 15:51,tab,finished,137,text
bf6b8223d92e,15/03/21 15:52,tab,finished,325,text
68058f1a9c69,15/03/21 15:53,tab,finished,3,text
bf6b8223d92e,15/03/21 15:53,tab,finished,917,text
bf6b8223d92e,15/03/21 15:53,tab,finished,954,text
bf6b8223d92e,15/03/21 15:53,tab,finished,114,text
bf6b8223d92e,15/03/21 15:53,tab,finished,4,text
68058f1a9c69,15/03/21 15:55,button_embed,canceled,10,text
bf6b8223d92e,15/03/21 15:55,tab,finished,267,text
68058f1a9c69,15/03/21 15:55,button_embed,canceled,15,text
bf6b8223d92e,15/03/21 15:55,tab,finished,56,text
bf6b8223d92e,15/03/21 15:55,tab,finished,470,text
68058f1a9c69,15/03/21 15:55,tab,finished,4,text
bf6b8223d92e,15/03/21 15:55,tab,disconnected,300,text
68058f1a9c69,15/03/21 15:55,button_embed,finished,4,text
68058f1a9c69,15/03/21 15:56,button_embed,canceled,16,text
68058f1a9c69,15/03/21 15:56,button_embed,finished,54,text
bf6b8223d92e,15/03/21 15:57,tab,finished,97,text
bf6b8223d92e,15/03/21 15:57,tab,finished,411,text
68058f1a9c69,15/03/21 15:57,tab,finished,24,text
68058f1a9c69,15/03/21 15:58,button_embed,finished,3,text
68058f1a9c69,15/03/21 15:59,button_embed,canceled,11,text
bf6b8223d92e,15/03/21 15:59,tab,finished,14,text
68058f1a9c69,15/03/21 15:59,tab,finished,18,text
bf6b8223d92e,15/03/21 16:00,tab,disconnected,378,text
bf6b8223d92e,15/03/21 16:00,tab,finished,782,text
bf6b8223d92e,15/03/21 16:00,tab,canceled,27,text
68058f1a9c69,15/03/21 16:01,button_embed,finished,4,text
bf6b8223d92e,15/03/21 16:01,tab,finished,304,text
bf6b8223d92e,15/03/21 16:03,tab,canceled,58,text
bf6b8223d92e,15/03/21 16:03,tab,disconnected,283,text
bf6b8223d92e,15/03/21 16:03,tab,disconnected,95,text
bf6b8223d92e,15/03/21 16:03,tab,disconnected,102,text
68058f1a9c69,15/03/21 16:04,button_embed,finished,4,text
bf6b8223d92e,15/03/21 16:04,tab,finished,918,text
bf6b8223d92e,15/03/21 16:04,tab,finished,730,text
68058f1a9c69,15/03/21 16:05,button_embed,finished,208,text
bf6b8223d92e,15/03/21 16:05,tab,finished,401,text
bf6b8223d92e,15/03/21 16:05,tab,disconnected,386,text
bf6b8223d92e,15/03/21 16:06,tab,canceled,279,text
bf6b8223d92e,15/03/21 16:06,tab,disconnected,612,text
68058f1a9c69,15/03/21 16:07,button_embed,finished,4,text
bf6b8223d92e,15/03/21 16:07,tab,canceled,10,text
bf6b8223d92e,15/03/21 16:07,tab,canceled,54,text
68058f1a9c69,15/03/21 16:07,button_embed,finished,5,text
bf6b8223d92e,15/03/21 16:07,tab,canceled,7,text
68058f1a9c69,15/03/21 16:07,tab,finished,51,text
68058f1a9c69,15/03/21 16:07,button_embed,finished,9,text
68058f1a9c69,15/03/21 16:08,button_embed,finished,11,text
68058f1a9c69,15/03/21 16:08,button_embed,finished,4,text
bf6b8223d92e,15/03/21 16:08,tab,canceled,35,text
bf6b8223d92e,15/03/21 16:09,tab,finished,400,text
68058f1a9c69,15/03/21 16:09,tab,finished,1,text
68058f1a9c69,15/03/21 16:09,button_embed,finished,8,text
bf6b8223d92e,15/03/21 16:10,tab,finished,2063,text
bf6b8223d92e,15/03/21 16:10,tab,finished,624,text
bf6b8223d92e,15/03/21 16:10,tab,finished,370,text
